OTUID	FR-001	FR-003	FR-024	FR-025	FR-026	FR-027	FR-030	FR-039	FR-040	FR-051	FR-052	FR-053	FR-054	FR-060	FR-105	FR-110	FR-113	FR-115	FR-116	FR-118	FR-121	FR-125	FR-129	FR-132	FR-139	FR-142	FR-152	FR-156	FR-161	FR-162	FR-166	FR-169	FR-170	FR-173	FR-187	FR-191	FR-192	FR-193	FR-194	FR-195	FR-196	FR-198	FR-200	FR-202	FR-208	FR-211	FR-212	FR-213	FR-214	FR-215	FR-218	FR-221	FR-223	FR-229	FR-241	FR-249	FR-268	FR-275	FR-276	FR-281	FR-282	FR-293	FR-294	FR-298	FR-302	FR-305	FR-310	FR-312	FR-316	FR-328	FR-344	FR-349	FR-376	FR-382	FR-390	FR-393	FR-398	FR-399	FR-400	FR-404	FR-414	FR-419	FR-430	FR-449	FR-450	FR-451	FR-459	FR-460	FR-473	FR-474	FR-495	FR-496	FR-500	FR-503	FR-504	FR-505	FR-506	FR-507	FR-510	FR-539	FR-542	FR-548	FR-551	FR-552	FR-558	FR-568	FR-596	FR-606	FR-617	FR-626	FR-628	FR-643	FR-652	FR-654	FR-664	FR-666	FR-667	FR-672	FR-682	FR-684	FR-696	FR-716	FR-719	FR-721	FR-722	FR-723	FR-726	FR-728	FR-730	FR-734	FR-751	FR-759	FR-767	FR-768	FR-770	FR-772	FR-780	FR-783	FR-788	FR-790	FR-792	FR-812	FR-815	FR-817	FR-820	FR-823	FR-824	FR-825	FR-826	FR-827	FR-828	FR-829	FR-830	FR-835	FR-901	FR-902	Domain	Phylum	Class	Order	Family	Genus	Species
817	5916	242228	35524	24822	15986	66318	61734	9394	9671	3296	4932	18816	104988	5710	21106	3489	9257	0	4594	107973	17386	18345	24959	24879	19329	13353	18108	9765	12558	9443	37028	18612	48970	2109	19973	11242	10465	32318	17723	122986	34387	15316	6483	116290	59906	20313	47694	47671	5497	1354	49150	36130	5913	18010	63356	25979	282349	107425	16957	350271	21263	11663	3693	148588	83590	7302	19658	22968	7751	83788	37332	3334	66071	13830	45920	76342	9850	24285	98769	122053	8611	3732	9997	29772	298681	21107	15894	29649	16994	14874	10853	15641	11210	147470	38570	25515	58646	63654	20118	31846	19868	30631	21864	15998	226022	49703	38543	21122	0	3947	5211	5000	83761	65355	11087	17587	21276	18286	7628	72976	26340	92664	5938	96758	60377	53180	27960	78813	6282	55511	20645	130945	79630	6675	15794	185004	23054	23746	17182	5313	21534	75703	60183	205431	30327	633	24960	29238	58006	133015	8783	4889	40034	9192	0	32120	d__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__Bacteroides fragilis
376806	0	0	0	0	0	0	4120	579	459	486	0	3402	0	606	0	0	0	0	0	0	2209	0	2877	0	0	0	0	0	0	878	2883	0	0	0	0	0	0	0	0	0	0	0	0	0	3900	1892	0	0	0	0	1208	0	0	0	4933	0	0	0	0	0	0	0	1699	0	0	0	4390	4813	0	0	0	0	0	0	0	0	0	0	0	1770	0	0	0	0	0	0	3962	2810	2649	0	0	0	0	0	3078	841	0	7362	0	0	0	0	0	0	0	0	1946	0	0	0	0	0	0	0	0	0	1284	0	1341	0	0	0	0	0	0	2458	0	5859	484	0	2502	2226	0	0	0	0	0	0	0	590	0	1323	0	0	0	0	0	0	5940	0	0	0	1718	0	0	11372	d__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__Bacteroides gallinarum
477666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__Bacteroides graminisolvens
290053	0	0	0	0	0	0	0	0	0	0	0	0	1122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2341	0	0	0	646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7223	0	0	0	0	0	0	0	0	0	0	0	0	0	1377	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__Bacteroides helcogenes
1852362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__Bacteroides ihuae
329854	2997	25101	0	0	3044	3630	14288	0	1143	238	893	9065	14698	0	0	0	0	0	0	7000	0	0	0	2807	0	0	0	0	1849	0	2903	2134	1264	0	0	0	0	0	0	7752	0	19862	0	1727	14956	8354	6035	22658	642	0	3601	8212	862	0	23042	4096	0	0	0	32687	319	1141	0	0	32556	0	0	0	0	18171	0	0	0	0	0	16916	0	30793	0	10896	0	0	0	0	0	2428	4222	2098	1418	0	0	0	1593	2324	2906	13471	72818	2915	0	0	0	0	3603	1777	0	5501	0	0	0	0	0	0	19192	0	0	0	2571	0	369	36911	0	9697	925	3479	0	4458	0	0	405	1802	8841	6303	5415	0	0	0	0	0	6679	375	0	0	0	0	0	826	0	8757	18421	0	2071	0	742	0	0	1772	d__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__Bacteroides intestinalis
204516	12316	8768	1044	4997	14185	6981	6554	1558	33615	3043	1409	89720	14897	12745	22315	1369	8358	0	4588	7159	32491	7988	3766	53085	21338	0	0	45301	0	1997	6976	22032	1151	1101	37705	0	0	9961	5668	7790	18800	3216	2441	10691	7072	41306	3241	5786	788	0	5240	11102	0	3529	12118	21714	0	158285	75302	12418	5181	18882	0	7088	9409	20270	8539	82059	0	128789	3217	14322	8393	14222	11920	11446	9204	3141	0	2246	2193	1887	5379	68454	11145	6855	24020	62721	19504	918	7106	3963	2697	6038	74080	84689	8192	41840	20527	6449	4928	1150	15284	4320	4409	2849	12731	1912	0	1548	10815	2976	4590	2274	6843	8391	1827	28602	3148	6140	5399	7348	787	14536	996	21737	3284	9626	1395	1784	12065	11205	39309	0	3859	1983	3960	4434	0	1210	2721	1481	46835	1744	5551	3570	36154	7911	5999	6944	13332	1077	2785	17542	0	130032	d__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__Bacteroides massiliensis
291645	0	0	0	0	0	0	5895	324	1374	561	0	17907	0	568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1573	0	0	0	0	0	0	6513	0	5273	5136	50999	3899	2674	0	9927	0	0	2338	8125	0	0	0	1581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4540	0	0	0	0	0	41647	0	0	0	0	0	0	0	0	5439	0	1473	0	0	0	0	0	8164	0	0	0	0	0	0	0	0	92374	0	0	0	0	0	0	0	0	0	0	0	0	12070	0	0	0	0	1740	0	0	0	0	0	0	7629	0	0	0	1919	0	0	0	2429	0	0	3866	53900	505	0	0	0	0	0	d__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__Bacteroides nordii
626931	0	4123	0	0	0	0	0	0	486	0	0	0	3665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2234	3868	0	3617	0	0	0	0	0	0	3694	1198	0	0	0	4512	0	0	0	0	5228	0	0	0	0	2981	0	0	0	0	0	6961	0	4084	0	3015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1174	25783	0	0	0	0	0	0	3797	0	0	0	0	0	0	0	0	4073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1143	3876	0	0	0	779	0	0	0	d__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__Bacteroides oleiciplenus
28116	5454	22797	3062	16442	13638	19960	24944	2137	2545	2200	2450	10536	31957	4571	23226	800	6873	0	2116	24747	11185	6357	11521	10608	17055	5597	2716	4441	4767	5819	33060	25442	7680	887	26458	4437	2300	14534	57586	51488	8789	8141	5768	7053	133624	26664	9829	20615	5621	0	7725	3948	1776	11701	37986	5770	7478	30015	10093	23737	4006	5970	0	5435	11174	11794	3104	7940	0	121392	37785	2826	8175	6651	71535	93923	9624	15517	13330	12097	2219	1782	22604	14066	13396	9846	8073	20416	12916	3295	3664	10493	6379	14731	38290	2754	19572	11475	3229	13747	16480	1354	15985	4102	33379	12144	36477	7157	0	2532	8631	3619	7756	2534	2200	29183	13118	9602	7821	64427	8452	18905	5443	65175	1399	9499	32424	41645	1885	11359	6445	4916	28190	1531	20665	1318	17827	16290	4157	2007	11733	3033	18942	28562	1937	2028	46916	24515	42426	19076	2730	1540	17454	2898	0	22450	d__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__Bacteroides ovatus
310297	0	0	0	0	28894	0	20642	1096	596	146	0	0	0	0	0	882	0	0	7679	0	11808	2227	21644	0	0	0	0	0	1601	0	0	0	0	12399	4295	0	57517	79986	0	6702	2841	0	0	0	0	13696	0	0	0	0	0	3507	0	0	0	0	1135	3827	0	0	0	0	0	7130	0	0	4115	68047	0	979	0	0	0	0	0	0	0	0	0	3908	1241	956	3716	0	0	0	0	0	23523	1614	3217	0	0	34783	218989	0	12554	47907	10520	0	10292	0	0	0	0	0	0	0	5622	0	0	0	0	1201	0	0	0	0	0	0	43194	0	0	0	1638	9662	0	2867	0	0	0	0	0	0	0	0	0	2925	0	0	204444	4046	0	0	0	0	2058	0	6438	0	0	7570	0	11013	0	135689	d__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__Bacteroides plebeius
310300	0	5987	0	0	0	0	0	393	636	440	0	5740	3193	7357	0	0	0	0	959	0	0	0	0	2881	0	0	0	0	0	0	3636	0	0	0	0	0	0	0	0	0	0	0	0	2446	0	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	2103	0	0	0	0	0	0	3150	0	2517	0	0	0	0	0	0	0	0	6982	0	0	0	0	0	0	0	0	0	0	0	0	5453	0	0	0	0	0	0	1995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1593	0	0	0	0	0	0	0	2599	0	2090	0	0	0	0	0	0	0	0	0	3239	0	0	0	0	4207	0	0	0	0	0	0	4443	293	994	0	1916	0	0	d__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__Bacteroides pyogenes
1133319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__Bacteroides reticulotermitis
376805	660	0	928	0	5213	0	6750	2122	1160	837	0	2628	0	0	0	472	0	0	1086	0	26170	4254	0	3428	0	0	3117	2498	7581	0	5395	1964	0	0	5806	0	0	5565	0	4180	1955	1671	2074	0	0	10147	10876	0	587	0	2897	0	0	3384	6140	0	0	3341	0	0	1216	0	1623	0	0	0	0	3823	0	14904	0	0	0	3980	0	0	0	4424	3666	2636	1610	0	0	0	13397	0	0	0	0	0	0	0	0	2880	12140	0	0	11340	1986	0	0	0	0	0	0	0	0	0	0	940	0	0	0	12148	2357	3914	2977	0	0	0	0	0	0	0	0	16248	0	0	271	0	2261	0	0	0	0	0	1181	3190	0	0	5174	5898	0	0	0	0	0	0	0	1747	0	0	908	813	0	1933	d__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__Bacteroides salanitronis
291644	2313	39363	0	0	0	0	0	0	4007	0	0	14296	0	0	0	0	0	0	0	0	0	1563	9261	0	0	2487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5695	57518	0	0	0	0	0	0	0	0	0	3223	0	3368	46459	2358	46324	0	11863	0	0	0	2763	0	0	0	0	0	2668	10971	0	0	0	0	0	0	48295	0	0	0	0	0	0	4028	25723	0	0	0	0	5960	0	10129	947	0	0	0	3586	0	0	0	0	2711	0	0	17942	0	0	0	0	103651	0	2483	0	12193	0	4914	2541	8957	0	0	0	0	0	0	0	0	0	0	0	0	0	5806	0	0	0	0	405	0	9881	0	0	0	330	0	0	35463	4992	0	0	905	0	0	7143	d__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__Bacteroides salyersiae
671267	0	0	903	0	0	0	0	0	2970	238	422	0	4217	0	0	0	0	0	0	6705	0	0	0	0	0	0	0	2650	0	0	3059	3916	0	0	0	0	0	0	0	0	0	0	0	2052	4111	0	0	0	0	0	1990	0	0	0	3758	1757	0	4071	0	0	0	0	0	3913	0	0	0	0	0	13232	3484	0	0	0	11820	0	0	2933	2148	0	0	0	0	0	0	0	0	6095	0	0	0	4384	0	1762	0	937	0	0	0	0	0	0	0	0	0	0	3502	0	0	0	0	0	0	0	0	1063	0	0	0	0	1911	0	0	0	0	0	0	3800	0	0	3689	0	7574	0	0	0	0	0	0	0	2289	1629	4018	0	0	0	1856	884	0	0	503	719	420	0	0	1372	d__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__Bacteroides sartorii
1163670	1247	0	0	0	0	0	5183	353	0	0	0	0	5656	0	0	0	0	0	0	2898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4944	0	0	0	0	8457	0	1901	5342	0	0	0	0	0	0	14273	0	0	0	0	22539	0	0	0	0	8238	0	0	0	0	4528	0	0	0	0	0	0	0	6948	0	0	0	0	0	0	0	0	1498	0	0	0	0	0	0	0	3518	0	5199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2041	3793	0	0	0	0	0	0	0	d__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__Bacteroides sp. 14(A)
469585	0	0	0	0	0	0	0	0	0	0	1137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5865	0	0	0	0	0	0	0	0	0	0	0	0	4045	0	0	903	0	0	0	0	0	0	0	0	14656	0	0	0	0	0	0	0	0	0	0	0	0	0	2047	7499	0	2027	0	0	0	0	0	0	0	0	1039	0	0	0	0	0	0	0	0	0	0	3341	0	0	0	0	0	0	0	0	0	0	0	433	0	0	0	0	21813	0	0	0	0	0	0	0	0	4208	0	0	0	0	0	0	0	0	0	2844	0	0	0	13202	0	0	0	371	0	0	0	0	2142	d__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__Bacteroides sp. 1_1_14
457387	531	0	0	0	0	0	0	0	1127	0	0	0	0	647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2165	0	0	0	0	0	0	0	0	0	0	0	0	2182	12844	0	0	4201	0	0	0	0	0	0	0	0	0	0	0	3972	0	0	0	0	0	0	0	0	0	9060	2560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4684	0	2381	0	0	0	0	0	0	0	0	0	0	0	2001	0	0	0	0	9551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2827	0	0	0	0	0	0	1814	4688	6481	0	0	544	0	0	1222	d__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__Bacteroides sp. 1_1_30
469586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4010	0	0	0	648	0	0	0	0	0	2955	0	0	0	0	3118	0	0	0	0	0	0	0	2295	0	8985	0	0	0	0	0	3987	0	0	0	0	0	0	0	0	7473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	616	0	0	0	0	9494	0	0	0	0	0	0	0	0	0	0	0	0	0	4341	0	0	0	0	0	0	0	0	2123	0	0	3266	0	0	0	0	0	1678	d__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__Bacteroides sp. 1_1_6
469587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1524	0	0	3521	538	0	0	0	0	0	0	0	0	3739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	545	0	0	0	d__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__Bacteroides sp. 2_1_16
469588	0	0	0	0	0	0	0	0	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	437	0	0	0	0	4250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__Bacteroides sp. 2_1_22
469589	0	5351	0	0	0	0	0	574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2844	0	1520	0	0	4724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1514	0	0	0	0	0	0	2105	0	0	2990	0	0	0	0	0	0	0	0	0	0	1621	0	0	0	0	0	0	0	0	0	0	1557	0	0	0	0	0	0	0	0	0	0	0	0	0	5135	0	1584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2567	0	0	0	0	0	0	d__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__Bacteroides sp. 2_1_33B
665938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4675	0	0	0	0	0	0	0	0	0	0	0	740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	580	0	0	0	d__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__Bacteroides sp. 2_1_56FAA
469590	450	0	0	0	0	0	0	0	717	269	0	0	0	627	2735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4417	1851	0	0	0	0	0	0	2593	5295	0	0	0	0	11221	0	0	2881	810	0	1275	0	0	1764	4308	0	670	0	0	18734	0	0	0	0	0	0	0	0	0	39137	4098	0	0	0	4368	6810	0	0	0	0	0	0	0	0	0	0	1210	0	1295	0	0	0	0	2059	0	0	5409	0	0	0	0	0	1209	0	5306	0	5994	0	0	0	0	0	0	0	0	1238	1108	0	1609	4005	0	5226	514	9098	0	0	3699	2818	0	1434	0	0	5205	0	1544	0	0	0	0	0	0	0	0	3741	0	0	3974	4809	3361	3148	539	0	1425	0	0	1552	d__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__Bacteroides sp. 2_2_4
457389	843	0	0	0	0	0	0	0	0	0	1915	0	0	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2550	0	0	0	0	0	0	0	0	0	0	0	0	0	5649	2678	0	3082	0	0	1264	0	0	0	0	0	0	8391	0	0	0	0	0	0	0	0	0	0	0	26557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1097	0	0	0	5564	0	0	0	0	0	0	0	4851	0	6565	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	5259	0	0	0	3620	0	0	0	0	4772	0	0	0	0	0	0	0	0	0	0	2413	0	0	2927	3589	4786	6425	0	0	1343	0	0	0	d__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__Bacteroides sp. 3_1_13
469592	0	2884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1933	0	0	0	0	0	0	0	0	0	0	0	0	994	0	0	0	0	0	0	0	0	1523	0	1962	21782	0	0	0	0	0	0	0	0	0	0	1419	0	3514	0	0	0	0	0	0	0	0	1300	0	0	0	0	0	0	0	0	0	0	0	0	1330	0	0	0	0	14729	0	0	0	0	0	0	0	0	1771	3573	0	0	0	0	0	0	0	2145	0	0	0	0	0	0	0	0	0	1610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1046	1173	0	0	5569	0	0	0	0	0	0	0	0	0	0	0	0	0	9054	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__Bacteroides sp. 3_1_19
457390	0	0	0	0	0	0	0	0	0	0	411	0	0	447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3123	2111	0	0	0	0	0	0	0	0	0	0	0	0	13755	1858	0	0	453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21277	0	0	1658	0	0	8140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2381	0	8566	0	0	0	0	0	0	0	0	0	0	0	2465	3227	0	0	0	5560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2293	0	0	13366	4494	3609	1821	0	0	752	0	0	0	d__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__Bacteroides sp. 3_1_23
457391	929	3801	0	3779	0	3407	5427	434	1205	272	1886	2870	10726	404	0	0	0	0	552	2424	2659	0	0	0	2337	0	0	2053	0	899	6743	3923	0	0	0	0	0	2675	4000	11907	2029	0	952	2713	6551	0	0	3866	944	0	11430	0	0	2976	5154	2592	0	5094	0	6832	1409	1016	0	8554	7347	0	1383	0	0	3350	0	0	0	0	15158	4902	0	0	0	1938	0	0	0	2112	0	4162	0	4703	0	856	0	1534	1579	2648	2793	1764	3559	3158	0	6314	2109	0	1649	0	2376	0	5847	1955	0	0	0	1163	2917	1326	0	0	0	0	1059	4436	2599	3688	602	4142	0	0	2204	4287	534	1337	1897	0	12231	0	2882	689	2753	0	0	879	0	0	2865	0	3785	0	7007	0	3066	3757	732	0	3735	0	0	2559	d__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__Bacteroides sp. 3_1_33FAA
469593	600	0	0	3050	0	3267	3256	528	1378	336	596	3463	0	555	3053	0	0	0	377	2486	2836	0	0	0	0	0	0	0	0	0	4592	0	0	0	0	0	0	1862	2551	2812	3575	0	0	3532	0	0	2544	0	0	0	0	0	0	2059	2937	1203	0	5874	2090	4800	1426	1023	0	4460	0	0	1476	7152	0	7659	0	0	0	0	0	2352	0	0	0	0	1602	0	0	1508	0	0	2068	11360	0	0	0	0	0	2700	4664	1436	0	2366	0	0	0	0	0	0	0	0	2278	0	0	0	0	1259	0	0	0	0	1059	0	0	3565	0	3651	0	7780	0	5546	0	0	0	0	0	0	12221	0	0	1335	0	0	0	499	0	0	3279	0	6081	0	1912	1427	0	2947	731	0	568	0	0	6625	d__Bacteria	 p__Bacteroidetes	 c__Bacteroidia	 o__Bacteroidales	 f__Bacteroidaceae	 g__Bacteroides	 s__Bacteroides sp. 3_1_40A
