"genus"	"FR.294.M"	"FR.316.M"	"FR.221.M"	"FR.213.M"	"FR.194.M"	"FR.716.M"	"FR.052.M"	"FR.684.M"	"FR.053.M"	"FR.198.M"	"FR.730.M"	"FR.115.M"	"FR.276.M"	"FR.305.M"	"FR.399.M"	"FR.393.M"	"FR.728.M"	"FR.152.M"	"FR.726.M"	"FR.400.M"	"FR.460.M"	"FR.721.M"	"FR.719.M"	"FR.759.M"	"FR.542.M"	"FR.129.M"	"FR.751.M"	"FR.212.M"	"FR.696.M"	"FR.040.M"	"FR.110.M"	"FR.187.M"	"FR.139.M"	"FR.169.M"	"FR.390.M"	"FR.156.M"	"FR.116.M"	"FR.027.M"	"FR.558.M"	"FR.060.M"	"FR.349.M"	"FR.039.M"	"FR.132.M"	"FR.568.M"	"FR.030.M"	"FR.105.M"	"FR.173.M"	"FR.682.M"	"FR.166.M"	"FR.142.M"	"FR.294.Q"	"FR.316.Q"	"FR.221.Q"	"FR.213.Q"	"FR.194.Q"	"FR.716.Q"	"FR.052.Q"	"FR.684.Q"	"FR.053.Q"	"FR.198.Q"	"FR.730.Q"	"FR.115.Q"	"FR.276.Q"	"FR.305.Q"	"FR.399.Q"	"FR.393.Q"	"FR.728.Q"	"FR.152.Q"	"FR.726.Q"	"FR.400.Q"	"FR.460.Q"	"FR.721.Q"	"FR.719.Q"	"FR.759.Q"	"FR.542.Q"	"FR.129.Q"	"FR.751.Q"	"FR.212.Q"	"FR.696.Q"	"FR.040.Q"	"FR.110.Q"	"FR.187.Q"	"FR.139.Q"	"FR.169.Q"	"FR.390.Q"	"FR.156.Q"	"FR.116.Q"	"FR.027.Q"	"FR.558.Q"	"FR.060.Q"	"FR.349.Q"	"FR.039.Q"	"FR.132.Q"	"FR.568.Q"	"FR.030.Q"	"FR.105.Q"	"FR.173.Q"	"FR.682.Q"	"FR.166.Q"	"FR.142.Q"	"FR.294.D"	"FR.316.D"	"FR.221.D"	"FR.213.D"	"FR.194.D"	"FR.052.D"	"FR.684.D"	"FR.053.D"	"FR.198.D"	"FR.730.D"	"FR.115.D"	"FR.305.D"	"FR.399.D"	"FR.393.D"	"FR.728.D"	"FR.152.D"	"FR.726.D"	"FR.460.D"	"FR.721.D"	"FR.719.D"	"FR.759.D"	"FR.542.D"	"FR.129.D"	"FR.751.D"	"FR.212.D"	"FR.696.D"	"FR.040.D"	"FR.110.D"	"FR.187.D"	"FR.139.D"	"FR.390.D"	"FR.156.D"	"FR.027.D"	"FR.558.D"	"FR.060.D"	"FR.349.D"	"FR.039.D"	"FR.132.D"	"FR.568.D"	"FR.030.D"	"FR.105.D"	"FR.173.D"	"FR.682.D"	"FR.166.D"	"FR.142.D"
"g__Lawsonella"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00460177628564626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Legionella"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"g__Leifsonia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0.00285571499964304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"g__Leminorella"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"g__Leptothrix"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"g__Leptotrichia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0131509731720147	0	0	0	0	0	0.000971213239578882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00521684693771085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0111646645493395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Leucobacter"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00730609620667485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00125037511253376	0	0	0	0	0	0	0	0	0	0	0.00570110530179038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Leuconostoc"	0	0.0305213704095314	0	0.0211615290228664	0	0.0162267690981466	0	0.0199002645564582	0	0	0.165352574360168	0	0.0225157955198162	0.0315492799753215	0.0150156591874383	0	0.0972979252790659	0.00995891945723889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165586927093406	0	0	0.0350501010267618	0	0.0230588203378795	0	0.0598848665147008	0	0	0	0.0394000819106966	0	0.0102562599815387	0.0508762012436405	0	0	0	0.00134667438759982	0.0265941901922965	0	0.0269626567204422	0	0.0156337940091301	0	0.0181293138054725	0.00225326723749437	0	0.141078277324412	0	0.0260871077513493	0.0438173692051529	0.0201791459736998	0	0.0814178399532185	0.0133351113481798	0.00268270926808984	0	0.00130755987534596	0	0.000326492232749783	0.000820724946345107	0	0.0051440329218107	0.000462330469196077	0.00712560864573849	0	0	0.000899883465091271	0	0.162286005218609	0	0	0.0363216113587585	0.00173894897923695	0.019360334546581	0.00218746582084655	0.0395601838385014	0	0	0	0.0338961838111826	0.00368016879707549	0.00467464472700075	0.0555821457796168	0	0.00615877317238406	0.00340558857084476	0	0.0190036843393013	0	0.0245946312871256	0	0	0.0229862410928316	0	0	0.132112815437902	0	0.0306610522873145	0.0158363006401705	0	0.0742826224516934	0.0171301319020156	0.00273561323900027	0	0	0	0	0	0.00511469708206531	0	0.0058022396645105	0	0	0	0	0.155225565542095	0	0.0363002758820967	0.0214561579173223	0.00203100945231799	0.0451649709993344	0	0	0	0.0320445371238354	0	0.00706547338671691	0.0549056045951768	0	0.0062085771493318	0
"g__Libanicoccus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0.0003651107472174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Listeria"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"g__Lupinus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"g__Luteibacter"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"g__Lutispora"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00239003832028107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"g__Lysinibacillus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0.00262371311917107	0.00089875522401474	0.000661908646678129	0	0.00146017376067752	0	0	0.000818482424454072	0	0.00285571499964304	0	0	0	0	0	0.00296335807737328	0	0	0	0	0	0	0	0.00257201646090535	0	0.000791734293970943	0	0.00256881205286615	0	0	0	0.00411624269366922	0	0.00330196466897804	0	0.000645344484886032	0	0	0	0.00124415248332836	0	0	0.0012267229323585	0.00116866118175019	0.00308789698775649	0	0.00153969329309602	0	0	0	0.0268801991964235	0.0141665076213843	0.0240486233102554	0	0	0	0.0136916530206525	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0294095082218756	0	0.0136052516271281	0	0.0352622630816699	0	0	0	0	0	0.0234067177279879	0	0	0	0	0	0	0.0147886803215482	0	0	0	0	0
"g__Lysobacter"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110587662840334	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"g__Macrococcus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"g__Mailhella"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.147039211596265	0	0	0	0	0	0	0	0.393151756578039	0	0	0.0483886143382633	0	0.00434197386131735	0	0	0.0201557847102118	0	0	0.00309340309693841	0.235255369703813	0	0	0	0	0	0	0	0
"g__Mannheimia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0.000647475493052588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000326492232749783	0	0	0	0	0	0	0	0	0	0	0	0.0026156373261909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0115009885373481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10440751903218	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"g__Marinilactibacillus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"g__Marinobacter"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00103964513446077	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"g__Marinococcus"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000581767409389726	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"g__Marinomonas"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000581767409389726	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"g__Marinovum"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00233795078613595	0.00141276860263058	0	0.00281311174838205	0.00178671931532916	0.00292034752135504	0.000971213239578882	0	0.00954896161863084	0.000844780103738997	0.00142785749982152	0	0.000796679440093689	0.000560531832602773	0	0	0.00148167903868664	0.000670677317022461	0.00120965790874341	0.000871706583563972	0	0.000326492232749783	0.00123108741951766	0.000368482918974291	0.00385802469135802	0	0.00686169721441484	0.021840769683531	0.00128440602643308	0.00314959212781945	0.00539337962650846	0	0.00617436404050383	0	0	0.00869474489618475	0	0	0.000581767409389726	0.00125037511253376	0.00124415248332836	0	0.000521479750941271	0.0012267229323585	0	0.00463184548163473	0.00069309675630718	0.00153969329309602	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"g__Marmoricola"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.00175346308960196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000645344484886032	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"g__Marvinbryantia"	0.0414905479345487	0.0536849104524793	0.0929808914780167	0	0	0	0.027309346623882	0.275091892398099	0	0.0138291810025202	0.076614975803245	0.0112774081294002	0.118093049971281	0	0.0546999013256682	0	0.0343689188796701	0.0609983816755882	0	0.0521992996978908	0.0595752286199398	0	0.0394087204806377	0	0.0267912827314811	0.293662818850654	0.270320363848929	0.0150599269246007	0.0818848588365317	0.0182096292519484	0.0479173253240594	0.0457980306846806	0.0483465480564688	0	0	0.0639148901076244	0.0455951799381208	0.0664636586209469	0.0720417563315408	0	0.0312526160113849	0.0258413644240416	0.0517562142427506	0.132716065383399	0	0.0820500798523099	0.113058224985868	0	0	0.067600193143409	0.313775132310759	0.461453036413583	0.1953657153352	1.33038242034782	0.773936685128402	0.506981605724649	0.220486237862306	1.94469264338345	0.607255520504732	0.13532242750974	2.19262675925457	0.0628257299921468	0.763482686856156	1.1113678189307	1.49157520655598	0.532961297575076	1.18573163600378	1.41204012386837	0.777315010429032	0.264108643408977	2.00536099548892	0.0528518139965581	1.23773205435443	1.42026451965021	0.144813787156896	1.75925925925926	4.05926151954155	1.41271789187549	0.777753510255907	0.0783487676124176	0.17727704262298	1.14609317063305	0.221684804514309	0.942619576850251	0.0172632063528599	0.381376919266964	0.429520397871526	0.311701386199954	1.4069780159685	0.423526674035721	0.633940182054616	0.166716432766	0.476632826841837	1.50446908146557	0.487009004146324	0.532909498878085	0.696320770739088	0.0509426115885778	0.0123175463447681	1.76750046826843	0.156862033947483	0.0940682374795414	0.121353881752275	0.0792930912696929	0.0159697889169665	0.023901776279374	0.48353200013135	0	0.0746651478059582	0.10786739238001	0	0.0337271575160459	0.985689742876064	0	0.0518144218335886	0.687108624069739	0.0153878244693765	0.0529168191699997	0	0.0383480825958702	0	0.0296939082073962	0.398946372401095	0.372148890354671	0.0152058694656137	0.0914773024276956	0.0453371953907185	0.0327071189508632	0.0484943107893928	0.0846684902956884	0	0.156817191810658	0.0799729522372921	0.122672970920007	0	0.118875061868062	0.0729291646081822	0.148004718345908	0.194180329436973	0.470068767363495	0.186057465850212	0.22384592642649	0	0	0.0627998693762717
"g__Massilia"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0.000422390051869498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00331762988521001	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"g__Megamonas"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00134667438759982	0.00116897539306798	0.000403648172180164	0.00674066418011055	0.000661908646678129	0	0	0.000323737746526294	0.00112663361874718	0.000545654949636048	0	0.00999500249875063	0	0	0	0	0	0	0.00033533865851123	0	0	0.000436791851211224	0	0.000410362473172553	0	0.00128600823045267	0	0.00316693717588377	0	0.0051376241057323	0.00314959212781945	0.00269668981325423	0.742484991196249	0.00205812134683461	0.00052312746523818	0	0.00173894897923695	0.000645344484886032	0.00087498632833862	0	0.280084025207562	0	0	0	0	0.00116866118175019	0.00308789698775649	0.00138619351261436	16.5886555398165	0	0	0	0	0	0	0	0	0	0	0	0.00903225806451613	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00160061783848566	0	0.00503746615452427	0.00313629907748003	0	0.752246971473232	0	0	0	0	0	0.102082302198968	0	0	0	0	0	0	0.00158582274466272	14.4504633150698	0
